LapTimeCurrent,SpeedKmh,Throttle,Brake,Steering,Gear,Rpms,GlobalAccelerationG,LateralG,CarCoordX,CarCoordZ,TyreTempFL,TyreTempFR,TyreTempRL,TyreTempRR,BrakeTempFL,BrakeTempFR,BrakeTempRL,BrakeTempRR
25845,56.04,0.8039,0.0,0.0002,2,4581,0.6738,-0.0354,-161.914,-23.449,79.5,79.5,79.6,79.6,0.0,26.0,26.0,26.0
25866,56.52,0.8039,0.0,0.0002,2,4638,0.6609,0.0261,-161.767,-23.156,79.5,79.5,79.6,79.6,0.0,26.0,26.0,26.0
25884,57.03,0.8039,0.0,0.0002,2,4673,0.7181,-0.0254,-161.64,-22.902,79.5,79.5,79.6,79.6,0.0,26.0,26.0,26.0
25905,57.49,0.8,0.0,0.0002,2,4695,0.7143,-0.03,-161.491,-22.603,79.4,79.4,79.6,79.6,0.0,26.0,26.0,26.0
25926,58.02,0.8,0.0,0.0002,2,4731,0.7025,-0.0012,-161.34,-22.301,79.4,79.4,79.6,79.6,0.0,26.0,26.0,26.0
25947,58.54,0.7961,0.0,0.0002,2,4772,0.7056,0.0043,-161.188,-21.997,79.4,79.4,79.6,79.6,0.0,26.0,26.0,26.0
25965,58.97,0.7961,0.0,0.0002,2,4814,0.682,-0.0036,-161.057,-21.734,79.4,79.4,79.6,79.6,0.0,26.0,26.0,26.0
25986,59.49,0.7961,0.0,0.0002,2,4860,0.6984,0.0235,-160.903,-21.424,79.4,79.4,79.6,79.5,0.0,26.0,26.0,26.0
26007,60.01,0.7922,0.0,0.0002,2,4901,0.7211,-0.0222,-160.747,-21.112,79.4,79.4,79.5,79.5,0.0,26.0,26.0,26.0
26028,60.54,0.7922,0.0,0.0002,2,4941,0.6983,0.0143,-160.589,-20.798,79.4,79.4,79.5,79.5,0.0,26.0,26.0,26.0
26049,60.99,0.7922,0.0,0.0002,2,4980,0.7053,0.0241,-160.431,-20.48,79.4,79.4,79.5,79.5,0.0,26.0,26.0,26.0
26067,61.52,0.7922,0.0,0.0002,2,5027,0.7221,-0.0213,-160.294,-20.206,79.4,79.4,79.5,79.5,0.0,26.0,26.0,26.0
